METAR,RCMQ,251800Z,320,04KT,1200,R36,2000U,BR,BKN002 OVC004,17,17,Q1021,,,,,
METAR,RCMQ,251700Z,330,04KT,1200,R36,1500U,BR,BKN002 OVC004,17,17,Q1021,,,,,
METAR,RCMQ,251600Z,340,05KT,1200,R36,900D,BR,BKN002 OVC004,17,17,Q1021,,,,,
SPECI,COR,RCMQ,251,535Z,36005KT,1200,R36,1100,BR,BKN002 OVC004,18,17,Q1021,,,,
SPECI,RCMQ,251510Z,360,05KT,2400,1200N,BR,SCT002 BKN004 OVC008,18,17,Q1021,,,,,,
METAR,RCMQ,251500Z,350,05KT,5000,2400N,BR,BKN004 OVC016,18,17,Q1021,,,,,,
SPECI,RCMQ,251451Z,360,05KT,5000,2400N,BR,BKN004 OVC016,18,17,Q1022,,,,,,
SPECI,RCMQ,251440Z,360,05KT,8000,4000N,SCT004 BKN008 BKN016,18,17,Q1022,,,,,,,
METAR,RCMQ,251400Z,360,07KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,,,,,,,,
METAR,RCMQ,251330Z,360,07KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,,,,,,,,
METAR,RCMQ,251300Z,360,06KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,NOSIG,,,,,,,
