METAR,RCMQ,122030Z,040,04KT,6000,FEW012,15,14,Q1018,A3006,,,,,,,,,
METAR,RCMQ,122000Z,010,05KT,8000,FEW012,15,15,Q1018,A3006,,,,,,,,,
METAR,RCMQ,121900Z,340,06KT,9999,FEW012,15,14,Q1018,A3007,,,,,,,,,
METAR,RCMQ,121800Z,050,02KT,9999,FEW012,13,12,Q1018,A3007,,,,,,,,,
METAR,RCMQ,121700Z,140,03KT,9999,FEW012,15,13,Q1018,A3008,,,,,,,,,
METAR,RCMQ,121600Z,000,00KT,9999,FEW012,15,13,Q1019,A3009,,,,,,,,,
METAR,RCMQ,121500Z,020,03KT,9999,FEW012,15,13,Q1019,A3011,,,,,,,,,
METAR,RCMQ,121400Z,360,04KT,9999,FEW012,15,13,Q1019,A3011,,,,,,,,,
METAR,RCMQ,121330Z,020,03KT,9999,FEW012,15,13,Q1019,A3011,,,,,,,,,
METAR,RCMQ,121300Z,030,03KT,9999,FEW012,14,13,Q1019,NOSIG,A3011,,,,,,,,
METAR,RCMQ,121230Z,360,05KT,9999,FEW012,15,14,Q1020,NOSIG,A3012,,,,,,,,
METAR,RCMQ,121200Z,350,06KT,9999,FEW012,15,14,Q1019,NOSIG,A3011,,,,,,,,
METAR,RCMQ,121130Z,350,07KT,9999,FEW012 SCT100,16,14,Q1019,NOSIG,A3010,,,,,,,,
METAR,RCMQ,121100Z,340,07KT,9999,FEW012 SCT100,16,14,Q1019,NOSIG,A3010,,,,,,,,
METAR,RCMQ,121030Z,350,08KT,9999,FEW012 SCT100,17,14,Q1019,NOSIG,A3010,,,,,,,,
METAR,RCMQ,121000Z,340,09KT,9999,FEW012 SCT100,17,14,Q1019,NOSIG,A3010,,,,,,,,
METAR,RCMQ,120930Z,350,12KT,9999,FEW012 SCT100,18,14,Q1019,NOSIG,A3009,,,,,,,,
METAR,RCMQ,120900Z,350,11KT,9999,FEW012 SCT100,20,14,Q1019,NOSIG,A3009,,,,,,,,
METAR,RCMQ,120830Z,350,13KT,9999,FEW012 SCT100,20,14,Q1018,NOSIG,A3008,,,,,,,,
